,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
127,2022-02-22,936.7634105421275,816.1077704649833,1062.1240199656393,936.7634105421275,936.7634105421275,2.1100177006177856,2.1100177006177856,2.1100177006177856,2.1100177006177856,2.1100177006177856,2.1100177006177856,0.0,0.0,0.0,938.8734282427453
128,2022-02-23,935.3301640090945,818.1444713500412,1065.3446610228198,935.3301640090945,935.3301640090945,6.37339421609417,6.37339421609417,6.37339421609417,6.37339421609417,6.37339421609417,6.37339421609417,0.0,0.0,0.0,941.7035582251887
129,2022-02-24,933.8969174668858,803.0663230053294,1054.2832344345995,933.8969174668858,933.8969174668858,-0.15582663017475978,-0.15582663017475978,-0.15582663017475978,-0.15582663017475978,-0.15582663017475978,-0.15582663017475978,0.0,0.0,0.0,933.7410908367111
130,2022-02-25,932.4636709246773,807.9570998280498,1059.6918936613665,932.4636709246773,932.4636709246773,-4.287081330297393,-4.287081330297393,-4.287081330297393,-4.287081330297393,-4.287081330297393,-4.287081330297393,0.0,0.0,0.0,928.17658959438
131,2022-02-28,928.1639312980517,811.4569330226847,1066.181385270048,928.1639312980517,928.1639312980517,12.615035359666408,12.615035359666408,12.615035359666408,12.615035359666408,12.615035359666408,12.615035359666408,0.0,0.0,0.0,940.7789666577181
132,2022-03-01,926.7306847558432,797.4246362967303,1059.8348672926852,926.7306847558432,926.7306847558432,2.1100177006055914,2.1100177006055914,2.1100177006055914,2.1100177006055914,2.1100177006055914,2.1100177006055914,0.0,0.0,0.0,928.8407024564488
133,2022-03-02,925.2974382136347,797.7631069338648,1055.4243671920428,925.2974382136347,925.2974382136347,6.373394216061444,6.373394216061444,6.373394216061444,6.373394216061444,6.373394216061444,6.373394216061444,0.0,0.0,0.0,931.6708324296961
134,2022-03-03,923.864191671426,806.734638715367,1044.7253869941123,923.864191671426,923.864191671426,-0.15582663016117385,-0.15582663016117385,-0.15582663016117385,-0.15582663016117385,-0.15582663016117385,-0.15582663016117385,0.0,0.0,0.0,923.7083650412649
135,2022-03-04,922.4309451292175,796.7759569123008,1045.3596013610845,922.4309451292175,922.4309451292175,-4.287081330312751,-4.287081330312751,-4.287081330312751,-4.287081330312751,-4.287081330312751,-4.287081330312751,0.0,0.0,0.0,918.1438637989048
136,2022-03-07,918.1312055025919,793.8866927629439,1053.6734230926297,918.1312055025919,918.1312055025919,12.61503535966649,12.61503535966649,12.61503535966649,12.61503535966649,12.61503535966649,12.61503535966649,0.0,0.0,0.0,930.7462408622584
137,2022-03-08,916.6979589521337,790.6404778152145,1047.652198777561,916.6979589521337,916.6979589521337,2.110017700604117,2.110017700604117,2.110017700604117,2.110017700604117,2.110017700604117,2.110017700604117,0.0,0.0,0.0,918.8079766527378
138,2022-03-09,915.2647124016754,798.7918293778686,1045.8412740167246,915.2647124016754,915.2647124016754,6.373394216087889,6.373394216087889,6.373394216087889,6.373394216087889,6.373394216087889,6.373394216087889,0.0,0.0,0.0,921.6381066177634
139,2022-03-10,913.8314658512171,778.94855959925,1040.20350970828,913.8314658512171,913.8314658512171,-0.15582663018952264,-0.15582663018952264,-0.15582663018952264,-0.15582663018952264,-0.15582663018952264,-0.15582663018952264,0.0,0.0,0.0,913.6756392210276
140,2022-03-11,912.3982193007589,795.8570982704608,1026.2216856292437,912.3982193007589,912.3982193007589,-4.287081330328109,-4.287081330328109,-4.287081330328109,-4.287081330328109,-4.287081330328109,-4.287081330328109,0.0,0.0,0.0,908.1111379704308
141,2022-03-14,908.098479649384,799.1876031870285,1047.6504925218119,908.098479649384,908.098479649384,12.615035359646255,12.615035359646255,12.615035359646255,12.615035359646255,12.615035359646255,12.615035359646255,0.0,0.0,0.0,920.7135150090303
142,2022-03-15,906.6652330989258,782.3625015220279,1030.8265396279546,906.6652330989258,906.6652330989258,2.1100177006026426,2.1100177006026426,2.1100177006026426,2.1100177006026426,2.1100177006026426,2.1100177006026426,0.0,0.0,0.0,908.7752507995284
143,2022-03-16,905.2319865484676,795.3311738100618,1042.2539722239076,905.2319865484676,905.2319865484676,6.373394216080591,6.373394216080591,6.373394216080591,6.373394216080591,6.373394216080591,6.373394216080591,0.0,0.0,0.0,911.6053807645482
144,2022-03-17,903.7987399980092,775.3831762920614,1026.524349222957,903.7987399980092,903.7987399980092,-0.15582663014767859,-0.15582663014767859,-0.15582663014767859,-0.15582663014767859,-0.15582663014767859,-0.15582663014767859,0.0,0.0,0.0,903.6429133678615
145,2022-03-18,902.3654934801287,763.409464046402,1031.1387292631994,902.3654934801287,902.3654934801287,-4.287081330305654,-4.287081330305654,-4.287081330305654,-4.287081330305654,-4.287081330305654,-4.287081330305654,0.0,0.0,0.0,898.0784121498231
146,2022-03-21,898.0657539264874,785.0721684808393,1028.69051000865,898.0657539264874,898.0657539264874,12.615035359652442,12.615035359652442,12.615035359652442,12.615035359652442,12.615035359652442,12.615035359652442,0.0,0.0,0.0,910.6807892861399
147,2022-03-22,896.6325074086071,778.3818686283327,1028.4113004600965,896.6325074086071,896.6325074086071,2.1100177006011704,2.1100177006011704,2.1100177006011704,2.1100177006011704,2.1100177006011704,2.1100177006011704,0.0,0.0,0.0,898.7425251092083
148,2022-03-23,895.1992608907268,774.9896574907932,1035.2154255128212,895.1992608907268,895.1992608907268,6.37339421609872,6.37339421609872,6.37339421609872,6.37339421609872,6.37339421609872,6.37339421609872,0.0,0.0,0.0,901.5726551068256
149,2022-03-24,893.7660143728464,767.9161677439932,1019.3490472844522,893.7660143728464,893.7660143728464,-0.1558266301760271,-0.1558266301760271,-0.1558266301760271,-0.1558266301760271,-0.1558266301760271,-0.1558266301760271,0.0,0.0,0.0,893.6101877426703
150,2022-03-25,892.3327678549658,759.148188525788,1015.8163062594384,892.3327678549658,892.3327678549658,-4.2870813302838355,-4.2870813302838355,-4.2870813302838355,-4.2870813302838355,-4.2870813302838355,-4.2870813302838355,0.0,0.0,0.0,888.045686524682
151,2022-03-28,888.0330283013247,770.9374426038775,1031.4208391078726,888.0330283013247,888.0330283013247,12.615035359658629,12.615035359658629,12.615035359658629,12.615035359658629,12.615035359658629,12.615035359658629,0.0,0.0,0.0,900.6480636609833
152,2022-03-29,886.5997817834443,759.8307960015844,1014.8145011488617,886.5997817834443,886.5997817834443,2.110017700588974,2.110017700588974,2.110017700588974,2.110017700588974,2.110017700588974,2.110017700588974,0.0,0.0,0.0,888.7097994840333
153,2022-03-30,885.1665284820632,762.0768274310637,1022.4952897089113,885.1665284820632,885.1665284820632,6.37339421607431,6.37339421607431,6.37339421607431,6.37339421607431,6.37339421607431,6.37339421607431,0.0,0.0,0.0,891.5399226981375
154,2022-03-31,883.7332751806822,763.7811438764214,1003.1584894201205,883.7332751806822,883.7332751806822,-0.1558266302043759,-0.1558266302043759,-0.1558266302043759,-0.1558266302043759,-0.1558266302043759,-0.1558266302043759,0.0,0.0,0.0,883.5774485504778
155,2022-04-01,882.3000218793012,750.7104770148833,997.8954236067813,882.3000218793012,882.3000218793012,-4.287081330299194,-4.287081330299194,-4.287081330299194,-4.287081330299194,-4.287081330299194,-4.287081330299194,0.0,0.0,0.0,878.012940549002
156,2022-04-04,878.0002619751582,770.0211813810462,1014.7958195241941,878.0002619751582,878.0002619751582,12.61503535965871,12.61503535965871,12.61503535965871,12.61503535965871,12.61503535965871,12.61503535965871,0.0,0.0,0.0,890.6152973348169
157,2022-04-05,876.5670086737773,748.1415511551229,1003.049013841511,876.5670086737773,876.5670086737773,2.1100177006197804,2.1100177006197804,2.1100177006197804,2.1100177006197804,2.1100177006197804,2.1100177006197804,0.0,0.0,0.0,878.6770263743971
158,2022-04-06,875.1337553723962,760.8441837344888,1007.8080008197234,875.1337553723962,875.1337553723962,6.37339421609244,6.37339421609244,6.37339421609244,6.37339421609244,6.37339421609244,6.37339421609244,0.0,0.0,0.0,881.5071495884887
159,2022-04-07,873.7005020710152,746.8650563518606,999.1910348100953,873.7005020710152,873.7005020710152,-0.15582663016253212,-0.15582663016253212,-0.15582663016253212,-0.15582663016253212,-0.15582663016253212,-0.15582663016253212,0.0,0.0,0.0,873.5446754408526
160,2022-04-08,872.2672487696341,744.1245824103697,996.9713615638565,872.2672487696341,872.2672487696341,-4.287081330314551,-4.287081330314551,-4.287081330314551,-4.287081330314551,-4.287081330314551,-4.287081330314551,0.0,0.0,0.0,867.9801674393195
161,2022-04-11,867.9674486576025,750.2096159758104,1004.7830374487613,867.9674486576025,867.9674486576025,12.61503535965879,12.61503535965879,12.61503535965879,12.61503535965879,12.61503535965879,12.61503535965879,0.0,0.0,0.0,880.5824840172613
162,2022-04-12,866.534181953592,744.1943986496973,995.2940918450355,866.534181953592,866.534181953592,2.110017700607584,2.110017700607584,2.110017700607584,2.110017700607584,2.110017700607584,2.110017700607584,0.0,0.0,0.0,868.6441996541996
163,2022-04-13,865.1009152495815,742.2440095987207,995.0169218978328,865.1009152495815,865.1009152495815,6.373394216085141,6.373394216085141,6.373394216085141,6.373394216085141,6.373394216085141,6.373394216085141,0.0,0.0,0.0,871.4743094656666
164,2022-04-14,863.667648545571,733.4053203880452,987.1271700533628,863.667648545571,863.667648545571,-0.15582663019088036,-0.15582663019088036,-0.15582663019088036,-0.15582663019088036,-0.15582663019088036,-0.15582663019088036,0.0,0.0,0.0,863.5118219153801
165,2022-04-18,857.934581729529,735.6745675083198,991.9782289868015,857.934581729529,857.934581729529,12.615035359671085,12.615035359671085,12.615035359671085,12.615035359671085,12.615035359671085,12.615035359671085,0.0,0.0,0.0,870.5496170892001
166,2022-04-19,856.5013150255185,725.6580072460573,982.4163544113286,856.5013150255185,856.5013150255185,2.110017700606112,2.110017700606112,2.110017700606112,2.110017700606112,2.110017700606112,2.110017700606112,0.0,0.0,0.0,858.6113327261246
167,2022-04-20,855.068048321508,736.0176162731976,996.3436672758004,855.068048321508,855.068048321508,6.373394216077843,6.373394216077843,6.373394216077843,6.373394216077843,6.373394216077843,6.373394216077843,0.0,0.0,0.0,861.4414425375858
168,2022-04-21,853.6347816174974,726.838543963572,970.4406925041543,853.6347816174974,853.6347816174974,-0.15582663017729445,-0.15582663017729445,-0.15582663017729445,-0.15582663017729445,-0.15582663017729445,-0.15582663017729445,0.0,0.0,0.0,853.4789549873201
169,2022-04-22,852.2015149296653,722.9342312926078,977.960085725558,852.2015149296653,852.2015149296653,-4.287081330308092,-4.287081330308092,-4.287081330308092,-4.287081330308092,-4.287081330308092,-4.287081330308092,0.0,0.0,0.0,847.9144335993573
170,2022-04-25,847.901714866169,742.4255812624436,978.7215885127878,847.901714866169,847.901714866169,12.615035359671166,12.615035359671166,12.615035359671166,12.615035359671166,12.615035359671166,12.615035359671166,0.0,0.0,0.0,860.5167502258402
171,2022-04-26,846.4684481783368,714.7644027278094,969.5518123652473,846.4684481783368,846.4684481783368,2.110017700626195,2.110017700626195,2.110017700626195,2.110017700626195,2.110017700626195,2.110017700626195,0.0,0.0,0.0,848.5784658789629
